,PMID,SPLIT,DOMAIN,OBSERVED
444,26395813,discovery,DEPRESSIVE,0.4375
445,26403581,discovery,DEPRESSIVE,0.24561403508771928
446,26406969,discovery,DEPRESSIVE,0.2909090909090909
447,26411798,discovery,DEPRESSIVE,0.32558139534883723
448,26433119,discovery,DEPRESSIVE,0.1875
449,26434802,discovery,DEPRESSIVE,0.2666666666666667
450,26468907,discovery,DEPRESSIVE,0.32727272727272727
451,26474472,discovery,DEPRESSIVE,0.16000000000000003
452,26483212,discovery,DEPRESSIVE,0.3846153846153846
453,26536845,discovery,DEPRESSIVE,0.3589743589743589
454,26551408,discovery,DEPRESSIVE,0.28985507246376807
455,26566126,discovery,DEPRESSIVE,0.1777777777777778
456,26590556,discovery,DEPRESSIVE,0.33333333333333337
457,26590845,discovery,DEPRESSIVE,0.44999999999999996
458,26601909,discovery,DEPRESSIVE,0.25806451612903225
459,26615599,discovery,DEPRESSIVE,0.2272727272727273
460,26632990,discovery,DEPRESSIVE,0.43243243243243246
461,26649946,discovery,DEPRESSIVE,0.24489795918367352
462,26655583,discovery,DEPRESSIVE,0.3783783783783784
463,26674413,discovery,DEPRESSIVE,0.26315789473684215
464,26708106,discovery,DEPRESSIVE,0.3076923076923077
465,26767945,discovery,DEPRESSIVE,0.21621621621621623
466,26781519,discovery,DEPRESSIVE,0.43243243243243246
467,26797652,discovery,DEPRESSIVE,0.43243243243243246
468,26813705,discovery,DEPRESSIVE,0.37209302325581395
469,26854015,discovery,DEPRESSIVE,0.32258064516129037
470,26863301,discovery,DEPRESSIVE,0.3902439024390244
471,26912270,discovery,DEPRESSIVE,0.1428571428571429
472,26936939,discovery,DEPRESSIVE,0.0
473,26943454,discovery,DEPRESSIVE,0.2857142857142857
474,26954981,discovery,DEPRESSIVE,0.2909090909090909
475,26960194,discovery,DEPRESSIVE,0.2702702702702703
476,26968135,discovery,DEPRESSIVE,0.2857142857142857
477,26991474,discovery,DEPRESSIVE,0.22580645161290325
478,27000303,discovery,DEPRESSIVE,0.25806451612903225
479,27011360,discovery,DEPRESSIVE,0.2545454545454545
480,27038008,discovery,DEPRESSIVE,0.3414634146341463
481,27071087,discovery,DEPRESSIVE,0.32258064516129037
482,27079534,discovery,DEPRESSIVE,0.0
483,27084762,discovery,DEPRESSIVE,0.3076923076923077
484,27090056,discovery,DEPRESSIVE,0.4285714285714286
485,27091485,discovery,DEPRESSIVE,0.30434782608695654
486,27114901,discovery,DEPRESSIVE,0.18181818181818177
487,27138206,discovery,DEPRESSIVE,0.19999999999999996
